account_age,intl_plan,voice_mail_plan,n_voice_mails,n_day_calls,sum_day_charges,n_evening_calls,sum_evening_charges,n_night_calls,sum_night_charges,n_intl_calls,sum_intl_charges,n_customer_service_calls,churn
53,0,1,27.0,119.0,4.4,96.0,17.55,64.0,10.26,7.0,1.76,1.0,0
108,0,0,0.0,123.0,26.21,86.0,9.55,75.0,11.09,4.0,4.16,4.0,1
80,0,0,0.0,113.0,54.79,95.0,18.87,123.0,7.33,8.0,1.81,0.0,1
158,0,0,0.0,112.0,35.68,82.0,18.81,93.0,9.45,3.0,2.21,1.0,0
114,0,0,0.0,88.0,32.56,78.0,14.89,118.0,9.91,0.0,0.0,0.0,0
64,0,1,19.0,150.0,49.49,123.0,19.27,67.0,9.86,2.0,2.03,1.0,0
88,0,0,0.0,115.0,36.65,85.0,18.38,65.0,7.71,1.0,3.19,3.0,0
82,1,0,0.0,101.0,35.5,87.0,18.16,86.0,7.88,6.0,3.35,3.0,0
111,0,0,0.0,97.0,43.5,129.0,17.35,84.0,7.71,5.0,3.32,3.0,0
60,0,0,0.0,97.0,42.96,121.0,18.79,100.0,4.95,4.0,3.35,2.0,0
113,0,0,0.0,72.0,22.46,107.0,21.04,123.0,11.08,6.0,1.86,3.0,0
109,0,0,0.0,115.0,36.89,142.0,17.6,106.0,12.06,4.0,2.21,1.0,0
105,0,1,42.0,79.0,17.32,97.0,18.96,77.0,10.87,2.0,3.48,0.0,0
85,0,0,0.0,100.0,35.96,88.0,15.69,131.0,7.39,4.0,3.59,2.0,0
131,0,0,0.0,86.0,26.08,81.0,16.87,83.0,7.4,3.0,2.81,0.0,0
59,0,0,0.0,95.0,28.27,87.0,20.34,108.0,5.54,3.0,2.7,2.0,0
148,0,0,0.0,87.0,31.48,96.0,14.48,104.0,7.43,13.0,2.57,1.0,0
210,0,0,0.0,121.0,17.78,71.0,12.71,67.0,11.48,8.0,1.76,2.0,0
115,0,0,0.0,105.0,41.68,109.0,13.52,74.0,10.35,8.0,1.94,0.0,0
106,0,0,0.0,120.0,46.65,82.0,16.88,62.0,7.24,3.0,1.62,1.0,0
93,0,0,0.0,78.0,16.73,129.0,21.22,114.0,11.17,4.0,3.83,1.0,0
57,0,1,29.0,121.0,47.58,109.0,18.96,94.0,11.33,2.0,3.51,1.0,0
98,0,0,0.0,127.0,31.82,88.0,16.63,129.0,8.18,4.0,1.38,1.0,0
157,0,0,0.0,95.0,46.95,119.0,14.09,79.0,6.82,4.0,0.59,3.0,0
116,0,1,35.0,104.0,34.07,89.0,23.19,100.0,9.65,4.0,2.24,1.0,0
30,0,0,0.0,96.0,27.59,122.0,20.74,89.0,8.1,4.0,2.46,2.0,0
111,0,0,0.0,128.0,30.07,56.0,8.74,84.0,9.62,2.0,2.84,4.0,1
52,0,0,0.0,78.0,28.14,89.0,17.47,124.0,9.61,6.0,3.29,0.0,0
72,0,0,0.0,93.0,37.03,113.0,16.12,91.0,8.22,5.0,2.81,4.0,0
135,0,1,28.0,100.0,34.24,117.0,20.95,131.0,6.97,4.0,3.48,2.0,1
86,0,0,0.0,115.0,32.39,130.0,15.27,89.0,11.63,5.0,2.73,3.0,0
98,0,1,29.0,97.0,30.58,89.0,16.08,76.0,7.39,7.0,3.46,3.0,0
151,0,0,0.0,104.0,40.1,91.0,6.85,116.0,9.58,2.0,1.57,3.0,0
118,0,0,0.0,112.0,23.87,60.0,15.9,155.0,9.36,1.0,2.13,0.0,0
117,0,0,0.0,115.0,24.58,66.0,22.0,113.0,11.39,9.0,2.0,2.0,0
55,0,0,0.0,100.0,32.13,99.0,10.07,87.0,11.16,6.0,4.62,0.0,0
82,0,0,0.0,93.0,17.17,104.0,13.23,93.0,13.7,2.0,3.59,0.0,0
152,0,0,0.0,98.0,35.07,82.0,24.89,121.0,1.97,4.0,2.86,1.0,0
108,0,1,15.0,85.0,28.07,93.0,22.7,114.0,11.28,4.0,2.94,1.0,0
98,0,0,0.0,129.0,28.05,113.0,17.22,94.0,7.75,7.0,3.38,1.0,1
130,0,0,0.0,95.0,26.5,97.0,21.77,103.0,11.83,3.0,3.16,3.0,0
136,1,0,0.0,122.0,33.86,114.0,18.25,105.0,6.79,7.0,3.19,1.0,0
47,0,0,0.0,116.0,26.4,85.0,16.0,73.0,11.12,4.0,3.32,3.0,0
189,0,0,0.0,106.0,35.41,123.0,20.12,120.0,8.06,5.0,3.05,3.0,0
107,0,0,0.0,79.0,26.71,124.0,13.82,138.0,6.75,6.0,3.27,1.0,0
91,0,0,0.0,165.0,26.25,121.0,14.31,81.0,10.8,4.0,3.16,5.0,1
159,0,0,0.0,105.0,32.15,147.0,20.92,106.0,10.89,5.0,2.81,1.0,1
11,0,1,24.0,98.0,22.36,111.0,19.57,87.0,12.77,3.0,2.7,2.0,0
167,0,0,0.0,85.0,28.29,135.0,20.67,95.0,10.31,5.0,2.67,1.0,0
111,0,0,0.0,75.0,24.19,106.0,10.44,94.0,10.33,9.0,3.46,2.0,0
99,0,1,19.0,103.0,14.91,86.0,18.96,112.0,8.2,4.0,1.97,2.0,0
159,0,1,19.0,78.0,31.3,71.0,16.53,101.0,10.15,3.0,4.56,0.0,0
114,1,1,31.0,104.0,29.67,92.0,19.06,91.0,5.23,10.0,3.32,2.0,0
71,0,0,0.0,103.0,17.56,79.0,11.77,98.0,7.42,2.0,2.43,2.0,0
122,0,0,0.0,62.0,5.97,89.0,15.37,58.0,11.32,2.0,3.43,1.0,0
100,0,1,25.0,94.0,41.92,112.0,12.02,109.0,8.54,5.0,3.51,1.0,0
83,0,1,37.0,109.0,13.35,101.0,17.89,102.0,8.09,4.0,3.19,1.0,0
64,0,0,0.0,73.0,25.18,101.0,14.02,125.0,9.72,2.0,3.32,5.0,1
105,0,0,0.0,84.0,35.05,138.0,21.79,91.0,5.27,3.0,2.43,1.0,0
144,0,1,33.0,87.0,42.77,118.0,16.8,97.0,9.41,3.0,3.29,2.0,0
106,1,1,26.0,111.0,45.95,90.0,18.29,133.0,11.43,7.0,3.89,1.0,1
19,0,1,34.0,97.0,26.62,97.0,19.06,135.0,11.74,1.0,3.05,1.0,0
46,0,0,0.0,81.0,23.7,113.0,19.01,77.0,7.79,6.0,3.67,1.0,0
127,0,0,0.0,108.0,37.43,124.0,16.01,113.0,7.77,3.0,3.16,2.0,0
9,0,1,39.0,108.0,36.4,115.0,14.38,117.0,8.54,3.0,2.73,1.0,0
157,0,0,0.0,74.0,33.32,96.0,18.14,81.0,8.86,6.0,2.13,1.0,0
105,0,0,0.0,71.0,18.09,83.0,20.41,114.0,6.65,4.0,1.43,6.0,1
105,0,1,29.0,113.0,30.5,100.0,23.41,105.0,11.07,5.0,2.7,0.0,0
155,0,0,0.0,30.0,36.84,125.0,12.27,106.0,6.09,1.0,2.92,2.0,0
31,0,0,0.0,129.0,30.14,105.0,12.99,92.0,7.33,2.0,1.38,0.0,0
161,0,0,0.0,117.0,25.77,87.0,18.65,68.0,10.11,5.0,1.08,1.0,0
95,0,1,32.0,123.0,44.57,82.0,14.04,57.0,8.74,5.0,2.86,0.0,0
122,0,0,0.0,110.0,29.51,84.0,7.79,103.0,9.53,7.0,2.62,3.0,0
37,1,0,0.0,76.0,18.12,89.0,12.53,113.0,10.61,8.0,2.59,2.0,0
132,0,0,0.0,106.0,32.86,94.0,10.91,119.0,7.29,4.0,3.13,5.0,1
119,0,1,24.0,94.0,36.92,52.0,11.79,85.0,6.27,4.0,3.05,0.0,0
16,0,0,0.0,89.0,35.62,85.0,14.69,102.0,4.23,4.0,2.38,1.0,0
99,0,0,0.0,105.0,16.22,101.0,17.61,117.0,6.12,5.0,1.51,1.0,0
76,0,1,26.0,110.0,36.48,87.0,17.44,140.0,6.06,2.0,2.19,1.0,0
167,0,0,0.0,120.0,22.37,96.0,17.96,97.0,7.57,4.0,3.0,4.0,1
129,0,0,0.0,117.0,28.63,129.0,18.45,100.0,3.67,7.0,3.19,1.0,0
116,0,0,0.0,123.0,24.89,113.0,15.01,102.0,9.57,5.0,2.11,1.0,0
60,1,0,0.0,110.0,31.11,93.0,17.57,119.0,9.17,6.0,3.0,1.0,0
128,0,0,0.0,122.0,17.56,123.0,20.9,95.0,7.25,7.0,1.73,0.0,0
47,0,1,28.0,70.0,19.07,106.0,13.16,105.0,7.5,2.0,2.86,0.0,0
40,1,0,0.0,55.0,29.02,108.0,15.22,89.0,12.69,9.0,2.21,3.0,0
173,0,0,0.0,78.0,29.33,91.0,12.12,63.0,4.59,2.0,2.94,0.0,0
157,0,1,30.0,107.0,33.03,108.0,20.67,114.0,14.5,5.0,1.92,1.0,0
66,0,1,32.0,117.0,31.93,90.0,11.03,113.0,5.95,3.0,3.24,2.0,0
50,1,1,26.0,94.0,52.21,78.0,24.6,109.0,7.87,3.0,2.16,0.0,0
72,0,0,0.0,106.0,20.09,136.0,14.21,106.0,9.64,3.0,3.29,3.0,0
130,0,0,0.0,95.0,26.18,106.0,17.5,75.0,10.52,1.0,3.48,1.0,0
143,0,0,0.0,101.0,26.44,89.0,18.14,61.0,10.71,11.0,2.05,1.0,0
89,1,0,0.0,108.0,21.35,90.0,18.11,108.0,8.18,5.0,1.46,1.0,0
108,0,0,0.0,104.0,33.88,92.0,19.06,57.0,6.3,2.0,4.1,0.0,0
32,0,0,0.0,88.0,26.84,132.0,15.37,102.0,5.96,3.0,3.46,1.0,0
166,0,0,0.0,81.0,34.58,110.0,14.25,124.0,5.94,5.0,2.48,2.0,0
109,0,0,0.0,113.0,37.77,122.0,18.57,88.0,11.97,5.0,2.94,1.0,0
72,0,1,39.0,98.0,15.78,115.0,23.05,83.0,7.52,7.0,1.57,1.0,0
134,0,1,32.0,78.0,36.86,111.0,8.69,83.0,7.83,2.0,2.32,0.0,0
13,0,0,0.0,89.0,32.84,90.0,16.52,104.0,8.39,2.0,2.62,4.0,0
90,0,0,0.0,108.0,19.24,63.0,16.09,124.0,12.23,4.0,3.81,3.0,0
111,0,1,36.0,54.0,28.25,109.0,20.3,92.0,4.9,2.0,3.02,3.0,0
101,0,1,23.0,101.0,44.57,80.0,13.35,100.0,5.81,14.0,1.97,1.0,0
72,0,0,0.0,92.0,35.33,110.0,16.63,124.0,8.32,4.0,3.54,0.0,0
67,0,1,35.0,89.0,41.72,102.0,12.6,136.0,12.33,6.0,2.03,1.0,0
172,0,0,0.0,108.0,48.81,125.0,15.16,98.0,6.89,2.0,3.89,3.0,1
154,0,1,32.0,82.0,32.69,134.0,14.05,74.0,9.23,1.0,2.43,2.0,0
69,0,0,0.0,122.0,33.01,81.0,20.58,80.0,9.71,3.0,2.62,2.0,0
123,0,0,0.0,92.0,35.87,102.0,18.45,104.0,9.67,7.0,2.65,3.0,0
130,0,1,12.0,92.0,24.12,102.0,19.46,101.0,8.78,5.0,2.35,0.0,0
142,0,1,26.0,94.0,37.49,126.0,20.36,109.0,11.44,9.0,1.59,2.0,0
29,0,0,0.0,122.0,26.76,75.0,12.33,92.0,12.68,2.0,2.51,1.0,0
87,0,1,28.0,106.0,24.4,147.0,19.0,69.0,7.89,5.0,3.02,0.0,0
149,0,0,0.0,56.0,26.52,116.0,4.76,104.0,7.35,8.0,2.4,0.0,0
146,1,0,0.0,63.0,27.22,112.0,17.71,98.0,7.99,3.0,2.48,2.0,0
88,1,0,0.0,98.0,39.97,79.0,21.4,76.0,12.87,2.0,1.94,4.0,1
119,1,1,15.0,95.0,27.2,110.0,17.81,107.0,3.7,5.0,2.35,5.0,1
48,0,0,0.0,63.0,32.03,89.0,14.1,71.0,9.26,2.0,3.56,1.0,0
135,0,0,0.0,97.0,33.12,118.0,20.0,126.0,7.85,3.0,2.97,1.0,0
100,0,0,0.0,117.0,42.13,95.0,11.05,125.0,6.04,2.0,1.86,1.0,0
98,0,0,0.0,80.0,37.6,104.0,18.16,89.0,13.13,3.0,3.21,4.0,0
75,0,1,26.0,86.0,20.15,118.0,18.18,99.0,5.97,3.0,3.62,2.0,0
180,0,1,33.0,78.0,39.41,79.0,19.8,121.0,9.31,4.0,2.05,1.0,0
100,0,1,25.0,90.0,36.7,92.0,21.92,157.0,8.11,4.0,3.13,1.0,0
119,0,1,35.0,92.0,36.91,134.0,18.77,93.0,11.23,5.0,2.16,2.0,0
86,0,0,0.0,96.0,14.2,63.0,18.79,75.0,15.74,3.0,3.4,0.0,0
155,0,1,39.0,106.0,31.16,101.0,17.43,90.0,11.87,7.0,1.38,1.0,0
78,1,0,0.0,141.0,40.26,101.0,22.55,77.0,6.86,2.0,2.57,1.0,1
153,0,0,0.0,90.0,32.95,121.0,16.6,108.0,8.22,3.0,2.3,1.0,0
92,0,1,25.0,112.0,22.78,111.0,17.51,118.0,8.13,4.0,2.62,0.0,0
13,0,1,25.0,65.0,30.02,96.0,14.68,128.0,4.7,5.0,3.05,2.0,0
154,0,0,0.0,93.0,32.54,119.0,17.46,121.0,9.26,3.0,2.75,3.0,0
144,1,1,35.0,127.0,29.72,93.0,18.67,90.0,11.51,3.0,3.46,0.0,0
48,0,0,0.0,67.0,46.78,108.0,15.32,110.0,7.15,2.0,2.13,1.0,0
94,0,0,0.0,85.0,29.58,114.0,20.49,94.0,9.35,1.0,2.13,1.0,0
139,0,0,0.0,132.0,28.05,86.0,21.22,128.0,7.66,8.0,3.4,1.0,0
126,0,0,0.0,102.0,38.88,99.0,14.34,100.0,10.06,4.0,3.19,1.0,0
122,0,0,0.0,88.0,18.34,109.0,20.04,119.0,10.29,3.0,2.57,2.0,0
139,0,0,0.0,140.0,37.62,89.0,13.41,89.0,8.66,6.0,3.05,1.0,0
95,0,0,0.0,84.0,23.99,108.0,17.97,127.0,4.67,6.0,1.59,3.0,0
80,0,1,31.0,92.0,28.29,74.0,20.26,84.0,6.78,4.0,2.89,4.0,0
131,0,1,28.0,87.0,42.43,138.0,19.31,92.0,10.8,3.0,2.05,3.0,0
36,0,0,0.0,83.0,30.36,103.0,18.11,119.0,8.91,5.0,2.94,1.0,0
180,0,0,0.0,96.0,23.63,64.0,19.12,118.0,7.69,5.0,4.24,2.0,0
25,0,0,0.0,98.0,22.83,109.0,17.2,100.0,8.82,5.0,3.4,2.0,0
113,0,0,0.0,93.0,36.7,85.0,20.41,123.0,7.05,5.0,1.32,3.0,0
88,0,1,31.0,91.0,30.87,120.0,18.12,104.0,9.35,4.0,3.08,1.0,0
120,0,0,0.0,97.0,30.33,113.0,14.31,93.0,5.42,9.0,2.51,1.0,0
74,0,0,0.0,84.0,18.09,104.0,11.92,81.0,4.09,3.0,3.08,1.0,0
109,0,0,0.0,101.0,29.02,82.0,20.42,112.0,5.36,4.0,3.08,2.0,0
162,0,1,33.0,139.0,31.37,78.0,15.57,106.0,5.73,6.0,3.32,0.0,0
124,0,1,37.0,109.0,27.4,79.0,17.36,87.0,10.42,4.0,2.4,1.0,0
177,0,0,0.0,77.0,14.43,109.0,21.89,66.0,9.47,5.0,2.03,2.0,0
91,0,0,0.0,71.0,37.04,116.0,19.56,110.0,10.44,2.0,2.86,1.0,0
105,0,0,0.0,98.0,46.05,110.0,19.23,60.0,8.05,5.0,2.38,0.0,1
24,0,0,0.0,91.0,41.31,77.0,15.63,109.0,8.29,6.0,4.13,0.0,1
48,0,0,0.0,71.0,21.79,78.0,4.09,80.0,5.23,3.0,2.4,0.0,0
86,0,0,0.0,115.0,21.47,112.0,14.35,95.0,6.96,7.0,2.65,2.0,0
163,0,0,0.0,56.0,30.38,79.0,18.33,84.0,6.87,2.0,2.86,4.0,0
91,0,0,0.0,109.0,27.03,142.0,21.68,73.0,3.71,4.0,2.73,0.0,0
56,0,0,0.0,79.0,25.65,87.0,13.75,115.0,7.55,5.0,3.16,3.0,0
147,1,1,24.0,118.0,37.38,116.0,17.72,111.0,15.86,4.0,2.19,3.0,0
64,0,0,0.0,116.0,28.56,94.0,16.35,98.0,7.49,3.0,2.73,2.0,0
108,0,1,34.0,83.0,27.56,117.0,14.6,76.0,11.69,3.0,2.59,4.0,1
159,0,0,0.0,107.0,33.8,91.0,16.62,120.0,9.6,7.0,4.46,5.0,0
136,1,0,0.0,90.0,43.66,104.0,19.56,82.0,6.46,10.0,2.46,3.0,0
116,0,1,35.0,122.0,31.08,119.0,18.08,103.0,8.72,2.0,2.97,1.0,0
45,0,1,38.0,92.0,33.46,108.0,21.61,85.0,11.78,2.0,2.08,1.0,0
122,0,0,0.0,120.0,23.82,128.0,19.67,127.0,8.46,5.0,3.02,2.0,0
138,0,0,0.0,83.0,33.03,97.0,16.14,102.0,10.45,3.0,2.43,5.0,0
132,0,0,0.0,66.0,19.99,108.0,18.19,94.0,10.78,5.0,2.38,1.0,0
101,1,0,0.0,108.0,32.93,98.0,15.86,100.0,10.04,8.0,3.13,0.0,0
58,0,0,0.0,105.0,41.33,108.0,19.67,120.0,8.14,4.0,2.11,2.0,0
81,0,0,0.0,132.0,24.72,91.0,10.99,109.0,8.39,4.0,1.4,1.0,0
87,0,0,0.0,105.0,28.75,102.0,14.44,106.0,11.02,10.0,2.67,3.0,0
116,0,0,0.0,93.0,38.98,111.0,15.68,91.0,7.57,3.0,2.38,2.0,0
85,1,0,0.0,97.0,33.52,115.0,17.99,133.0,9.45,4.0,2.24,4.0,0
62,0,1,33.0,84.0,31.69,136.0,17.09,103.0,12.9,3.0,3.0,2.0,1
90,0,0,0.0,121.0,12.94,73.0,24.68,89.0,10.66,3.0,2.92,0.0,0
98,0,0,0.0,65.0,27.68,109.0,15.73,104.0,9.88,3.0,1.62,2.0,0
73,0,0,0.0,115.0,30.99,97.0,16.93,113.0,5.41,5.0,4.86,1.0,0
107,1,0,0.0,83.0,33.05,84.0,21.06,93.0,11.04,7.0,3.02,2.0,0
55,0,1,20.0,95.0,32.18,113.0,10.08,102.0,11.26,4.0,3.38,2.0,0
76,0,1,22.0,107.0,27.22,136.0,14.34,102.0,1.04,4.0,2.57,3.0,0
30,0,0,0.0,76.0,24.65,112.0,20.46,134.0,8.87,4.0,1.92,3.0,0
157,0,0,0.0,105.0,37.52,127.0,10.14,113.0,7.43,7.0,3.11,4.0,0
40,0,1,31.0,69.0,38.2,81.0,11.43,104.0,5.41,5.0,2.03,1.0,1
72,0,0,0.0,79.0,24.99,103.0,13.8,80.0,7.33,4.0,2.84,1.0,0
95,0,1,39.0,130.0,44.34,111.0,18.14,97.0,8.8,5.0,2.73,1.0,0
42,0,0,0.0,127.0,26.42,45.0,13.95,128.0,7.1,3.0,2.43,0.0,0
86,0,0,0.0,112.0,28.25,81.0,21.7,97.0,10.26,7.0,1.46,1.0,0
131,0,0,0.0,115.0,36.01,102.0,22.14,96.0,6.49,7.0,2.92,0.0,0
55,0,1,45.0,114.0,22.19,94.0,17.71,114.0,6.37,5.0,2.97,4.0,1
74,0,0,0.0,102.0,27.66,105.0,24.82,80.0,8.25,6.0,2.35,0.0,0
81,1,1,37.0,76.0,40.31,125.0,22.46,120.0,12.21,3.0,2.13,1.0,0
81,0,0,0.0,102.0,28.25,112.0,18.5,68.0,9.91,2.0,3.56,4.0,0
28,0,0,0.0,48.0,20.69,112.0,10.69,122.0,11.77,2.0,2.24,6.0,1
111,0,0,0.0,62.0,29.99,124.0,17.09,138.0,6.77,2.0,3.02,0.0,0
3,0,1,27.0,116.0,11.46,78.0,20.74,93.0,12.65,2.0,3.08,2.0,0
51,0,0,0.0,129.0,39.05,104.0,28.56,128.0,8.68,1.0,2.59,1.0,1
68,0,1,24.0,118.0,29.92,116.0,23.62,71.0,7.86,7.0,3.97,1.0,0
163,0,0,0.0,77.0,42.11,108.0,22.91,82.0,7.53,7.0,2.59,0.0,1
87,0,0,0.0,90.0,19.62,68.0,22.32,69.0,11.06,5.0,3.54,2.0,0
58,0,0,0.0,95.0,19.07,108.0,17.82,78.0,11.74,1.0,3.75,0.0,1
109,0,0,0.0,138.0,27.64,109.0,13.09,118.0,9.44,4.0,3.11,0.0,0
111,0,0,0.0,107.0,39.0,99.0,18.2,95.0,13.03,6.0,2.81,4.0,0
144,0,0,0.0,96.0,23.73,93.0,10.56,75.0,4.3,4.0,4.05,2.0,0
135,0,0,0.0,66.0,44.85,116.0,21.36,112.0,9.0,2.0,2.27,5.0,1
109,0,1,46.0,123.0,36.98,84.0,19.86,99.0,7.38,3.0,2.43,4.0,0
107,0,1,14.0,132.0,19.43,91.0,16.98,74.0,8.76,8.0,2.03,1.0,0
149,0,0,0.0,108.0,33.37,96.0,11.63,87.0,6.96,3.0,2.08,2.0,0
56,0,0,0.0,95.0,43.04,116.0,15.98,133.0,6.39,4.0,1.19,1.0,0
129,0,0,0.0,99.0,16.66,62.0,20.46,123.0,11.47,4.0,2.84,0.0,0
92,0,0,0.0,118.0,42.4,95.0,17.98,116.0,7.61,3.0,2.46,0.0,0
67,0,1,30.0,107.0,22.03,104.0,19.81,93.0,13.37,5.0,3.92,1.0,0
120,0,0,0.0,106.0,37.62,98.0,22.75,80.0,5.02,7.0,2.51,0.0,0
166,0,0,0.0,106.0,37.52,118.0,15.11,102.0,9.27,9.0,3.35,1.0,0
66,0,0,0.0,76.0,14.89,111.0,22.27,125.0,8.31,5.0,2.48,1.0,0
76,0,0,0.0,61.0,34.61,127.0,13.74,97.0,7.92,3.0,2.27,0.0,0
79,0,0,0.0,110.0,36.31,121.0,19.97,157.0,10.33,3.0,2.38,2.0,0
98,0,1,31.0,112.0,30.87,100.0,18.76,121.0,10.63,4.0,3.48,2.0,0
141,0,1,22.0,123.0,36.62,98.0,27.94,89.0,7.22,6.0,2.11,1.0,0
49,0,0,0.0,90.0,45.27,117.0,17.66,98.0,9.23,2.0,3.78,2.0,1
46,0,0,0.0,111.0,33.86,83.0,14.88,84.0,9.48,2.0,2.75,3.0,0
137,0,0,0.0,130.0,19.55,83.0,11.71,61.0,10.08,4.0,1.97,3.0,0
171,0,0,0.0,69.0,45.99,112.0,19.55,111.0,6.12,5.0,2.59,1.0,1
10,0,0,0.0,127.0,37.77,125.0,13.01,80.0,10.23,4.0,3.48,1.0,0
88,0,0,0.0,78.0,10.52,114.0,22.32,110.0,9.56,2.0,2.38,3.0,0
89,0,0,0.0,92.0,23.99,126.0,21.17,73.0,6.12,2.0,2.92,2.0,0
82,0,0,0.0,81.0,32.16,117.0,15.67,83.0,11.51,5.0,2.86,3.0,1
139,0,0,0.0,135.0,33.32,146.0,15.81,92.0,6.89,1.0,2.65,3.0,0
87,0,0,0.0,119.0,29.17,107.0,17.43,114.0,7.68,4.0,3.73,0.0,0
137,1,0,0.0,123.0,29.58,115.0,13.71,98.0,11.73,3.0,3.08,2.0,0
45,0,0,0.0,106.0,13.36,110.0,15.92,111.0,8.29,5.0,2.0,1.0,1
90,0,0,0.0,92.0,34.15,91.0,13.97,98.0,11.21,7.0,2.4,1.0,0
103,0,0,0.0,123.0,24.02,87.0,21.56,96.0,9.71,2.0,1.73,1.0,0
100,0,0,0.0,130.0,40.09,69.0,14.96,122.0,2.86,1.0,1.97,2.0,0
110,0,0,0.0,100.0,31.47,88.0,14.03,104.0,5.02,4.0,1.7,3.0,0
124,0,0,0.0,113.0,43.23,104.0,6.71,69.0,6.89,2.0,3.19,2.0,0
10,0,0,0.0,103.0,31.11,77.0,18.26,73.0,9.29,6.0,2.35,2.0,0
89,0,1,29.0,80.0,27.8,136.0,23.36,147.0,17.19,5.0,2.03,2.0,0
121,0,0,0.0,98.0,35.34,96.0,17.89,114.0,4.93,2.0,2.08,2.0,0
101,0,0,0.0,102.0,42.26,93.0,14.87,86.0,9.32,3.0,1.65,3.0,0
103,0,1,31.0,105.0,31.52,126.0,16.8,110.0,6.62,4.0,3.92,2.0,0
51,0,0,0.0,60.0,33.63,64.0,18.79,134.0,7.59,5.0,2.4,1.0,0
2,1,0,0.0,42.0,22.46,88.0,11.81,119.0,8.67,1.0,2.46,2.0,1
111,0,0,0.0,117.0,33.51,128.0,19.36,101.0,9.63,11.0,2.51,0.0,0
118,0,0,0.0,112.0,26.28,105.0,15.66,102.0,9.78,5.0,3.4,2.0,0
17,0,1,31.0,115.0,26.03,59.0,15.8,102.0,10.09,1.0,2.7,6.0,1
130,0,0,0.0,119.0,35.9,120.0,19.64,80.0,9.94,9.0,1.7,2.0,0
193,0,0,0.0,92.0,16.46,103.0,12.12,115.0,9.45,5.0,2.94,2.0,1
114,0,0,0.0,145.0,29.24,101.0,23.49,100.0,8.72,9.0,2.73,1.0,0
137,0,0,0.0,91.0,23.99,100.0,12.51,75.0,11.46,7.0,2.16,2.0,0
185,0,1,29.0,121.0,25.69,88.0,20.8,91.0,6.95,2.0,3.73,2.0,0
101,0,0,0.0,107.0,35.63,96.0,19.45,85.0,7.76,2.0,2.05,3.0,0
95,0,1,32.0,109.0,41.99,91.0,10.68,90.0,10.19,4.0,2.84,3.0,0
7,0,1,30.0,114.0,37.64,116.0,14.09,105.0,11.12,12.0,2.92,1.0,0
126,0,0,0.0,99.0,54.62,93.0,14.27,106.0,8.71,4.0,2.16,1.0,1
71,0,0,0.0,124.0,41.43,90.0,5.1,129.0,8.5,2.0,3.05,0.0,0
124,0,0,0.0,85.0,42.76,98.0,18.21,71.0,8.37,6.0,3.0,3.0,0
97,1,0,0.0,107.0,40.27,105.0,13.4,120.0,10.85,2.0,1.97,0.0,1
28,0,0,0.0,79.0,27.15,131.0,18.42,116.0,9.3,3.0,2.51,2.0,0
90,1,0,0.0,96.0,25.19,111.0,18.73,97.0,6.04,1.0,2.48,4.0,1
190,0,0,0.0,86.0,25.65,129.0,22.83,73.0,8.1,1.0,3.97,1.0,0
31,0,1,28.0,101.0,35.79,86.0,21.29,125.0,10.87,2.0,3.11,1.0,0
52,0,1,24.0,71.0,29.05,80.0,17.12,124.0,7.15,5.0,1.11,2.0,0
73,0,0,0.0,80.0,43.3,79.0,7.67,60.0,6.9,8.0,2.86,0.0,0
111,0,0,0.0,89.0,48.35,113.0,13.35,91.0,10.93,8.0,2.27,0.0,1
98,0,0,0.0,0.0,0.0,130.0,13.57,88.0,7.52,1.0,1.84,4.0,1
106,1,0,0.0,45.0,22.73,107.0,15.96,89.0,8.19,2.0,2.89,1.0,1
111,0,0,0.0,117.0,38.23,127.0,16.31,97.0,10.35,3.0,2.78,0.0,0
59,0,0,0.0,98.0,25.81,92.0,17.84,86.0,12.01,5.0,3.21,1.0,0
71,0,1,22.0,107.0,24.04,105.0,13.86,99.0,9.9,3.0,1.51,2.0,0
55,0,0,0.0,124.0,48.57,106.0,19.63,140.0,10.38,7.0,4.0,0.0,1
13,0,0,0.0,121.0,9.93,64.0,22.29,115.0,7.15,5.0,3.21,1.0,0
136,0,1,16.0,105.0,15.37,109.0,17.11,115.0,10.22,4.0,3.54,0.0,0
123,0,0,0.0,91.0,19.45,123.0,18.41,102.0,11.28,3.0,2.97,0.0,0
105,0,0,0.0,103.0,25.11,78.0,18.93,102.0,7.36,3.0,3.46,2.0,0
50,0,1,31.0,93.0,51.46,119.0,20.44,103.0,8.73,14.0,3.67,3.0,0
118,0,0,0.0,120.0,23.14,103.0,17.36,90.0,10.27,4.0,3.05,1.0,0
97,0,0,0.0,84.0,28.85,86.0,14.1,83.0,8.64,6.0,3.46,3.0,0
51,0,0,0.0,89.0,38.62,106.0,16.52,126.0,10.95,2.0,4.02,0.0,0
73,0,0,0.0,91.0,37.03,97.0,18.75,89.0,12.48,6.0,2.78,1.0,1
35,0,0,0.0,102.0,21.11,115.0,10.53,100.0,6.11,8.0,3.54,2.0,0
64,0,0,0.0,76.0,35.05,76.0,19.75,96.0,11.32,2.0,3.67,1.0,0
63,0,0,0.0,122.0,22.59,62.0,5.7,121.0,7.22,2.0,2.67,3.0,0
117,0,1,31.0,115.0,17.83,125.0,20.2,104.0,11.85,6.0,2.08,3.0,0
115,0,0,0.0,97.0,41.65,75.0,21.31,124.0,12.16,8.0,3.7,1.0,1
